Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
wingtip-loafer-lime,Wingtip Loafer in Lime,Verba,women's shoes,"accessories, brown, cyber, flat, footwear, green, lime, loafer, S14, sale, SALE50, Shoes, slip on, Verba, visible, wingtip, Woman",TRUE,COLOR,Lime,SIZE,36,,,'12604,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12604,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12606a.jpeg?v=1437081126,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
wingtip-loafer-lime,,,,,,,Lime,,38,,,'12606,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12606,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12606c.jpeg?v=1437081126,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-lime,,,,,,,Lime,,39,,,'12607,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12607,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12606b.jpeg?v=1437081126,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-lime,,,,,,,Lime,,40,,,'12608,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12608,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12606d.jpeg?v=1437081126,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-lime,,,,,,,Lime,,41,,,'12609,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12609,,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-lime,,,,,,,Lime,,42,,,'12610,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12610,,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-yellow,Wingtip Loafer in Yellow,Verba,women's shoes,"accessories, footwear, S14, SALE, SALE50, Shoes, Verba, visible, Woman, yellow",TRUE,COLOR,Yellow,SIZE,38,,,'12613,,shopify,0,deny,manual,98,,TRUE,TRUE,'12613,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6796.jpeg?v=1437081120,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
wingtip-loafer-yellow,,,,,,,Yellow,,39,,,'12614,,shopify,1,deny,manual,98,,TRUE,TRUE,'12614,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6799.jpeg?v=1437081120,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-yellow,,,,,,,Yellow,,40,,,'12615,,shopify,0,deny,manual,98,,TRUE,TRUE,'12615,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6800.jpeg?v=1437081120,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-yellow,,,,,,,Yellow,,41,,,'12616,,shopify,1,deny,manual,98,,TRUE,TRUE,'12616,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6802.jpeg?v=1437081120,,,,,,,,,,,,,,,,,,,lb
wingtip-loafer-yellow,,,,,,,Yellow,,42,,,'12617,,shopify,2,deny,manual,98,,TRUE,TRUE,'12617,,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-211-natural-lime,Suede Oxford in Natural/Lime,Verba,women's shoes,"accessories, brown, footwear, S14, sale, SALE30, Shoes, Verba, visible, Woman",TRUE,COLOR,Natural/Lime,SIZE,36,,,'12618,,shopify,0,deny,manual,98,,TRUE,TRUE,'12618,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6781.jpeg?v=1437081113,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
s14-vrb-se-211-natural-lime,,,,,,,Natural/Lime,,40,,,'12622,,shopify,1,deny,manual,98,,TRUE,TRUE,'12622,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6783.jpeg?v=1437081113,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-211-natural-lime,,,,,,,Natural/Lime,,41,,,'12623,,shopify,1,deny,manual,98,,TRUE,TRUE,'12623,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6784.jpeg?v=1437081113,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-211-natural-lime,,,,,,,Natural/Lime,,42,,,'12624,,shopify,1,deny,manual,98,,TRUE,TRUE,'12624,https://cdn.shopify.com/s/files/1/0923/8036/products/Verba_6785.jpeg?v=1437081113,,,,,,,,,,,,,,,,,,,lb
leather-loafer-rose,Leather Loafer in Rose,Verba,women's shoes,"accessories, cyber, footwear, full moon, loafer, pink, putty, rose, S14, sale, SALE50, shoe, Shoes, Verba, visible, Woman",TRUE,COLOR,Rose,SIZE,36,,,'12625,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12625,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12625a_1024x1024_97e01ba3-a055-48f7-8405-2fffa1d9f1f3.jpeg?v=1437081106,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
leather-loafer-rose,,,,,,,Rose,,39,,,'12628,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12628,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12625b.jpeg?v=1437081106,,,,,,,,,,,,,,,,,,,lb
leather-loafer-rose,,,,,,,Rose,,40,,,'12629,0,shopify,0,deny,manual,98,,TRUE,TRUE,'12629,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12625c.jpeg?v=1437081106,,,,,,,,,,,,,,,,,,,lb
leather-loafer-rose,,,,,,,Rose,,41,,,'12630,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12630,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12625d.jpeg?v=1437081106,,,,,,,,,,,,,,,,,,,lb
leather-loafer-rose,,,,,,,Rose,,42,,,'12631,0,shopify,0,deny,manual,98,,TRUE,TRUE,'12631,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12625e.jpeg?v=1437081106,,,,,,,,,,,,,,,,,,,lb
leather-loafer-lime,Leather Loafer in Lime,Verba,women's shoes,"accessories, cyber, flat, footwear, green, lime, loafer, S14, SALE, SALE50, Shoes, tassle, Verba, visible, Woman",TRUE,COLOR,Lime,SIZE,36,,,'12632,0,shopify,0,deny,manual,98,,TRUE,TRUE,'12632,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12632a.jpeg?v=1437081099,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
leather-loafer-lime,,,,,,,Lime,,37,,,'12633,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12633,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12632d.jpeg?v=1437081099,,,,,,,,,,,,,,,,,,,lb
leather-loafer-lime,,,,,,,Lime,,38,,,'12634,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12634,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12632c.jpeg?v=1437081099,,,,,,,,,,,,,,,,,,,lb
leather-loafer-lime,,,,,,,Lime,,40,,,'12636,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12636,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_12632b.jpeg?v=1437081099,,,,,,,,,,,,,,,,,,,lb
leather-loafer-lime,,,,,,,Lime,,41,,,'12637,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12637,,,,,,,,,,,,,,,,,,,,lb
leather-loafer-lime,,,,,,,Lime,,42,,,'12638,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12638,,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-111-black-blue,Suede Loafers - Black/Blue,Verba,men's shoes,"footwear, Man, S14, Shoes, shot 5/8, Verba",TRUE,COLOR,Black/Blue,SIZE,42,,,'12640,,shopify,2,deny,manual,298,,TRUE,TRUE,'12640,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21588.jpeg?v=1437081090,,FALSE,,,apparel & accessories > shoes,male,adult,,,,,TRUE,,,,,,,lb
s14-vrb-se-111-black-blue,,,,,,,Black/Blue,,43,,,'12641,,shopify,2,deny,manual,298,,TRUE,TRUE,'12641,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21590.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-111-black-blue,,,,,,,Black/Blue,,44,,,'12642,,shopify,2,deny,manual,298,,TRUE,TRUE,'12642,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21591.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-111-black-blue,,,,,,,Black/Blue,,45,,,'12643,,shopify,2,deny,manual,298,,TRUE,TRUE,'12643,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21593.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-111-black-blue,,,,,,,Black/Blue,,46,,,'12644,,shopify,1,deny,manual,298,,TRUE,TRUE,'12644,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21594.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,lb
s14-vrb-se-111-black-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21595.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,
s14-vrb-se-111-black-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-08_Laydown_Look3_12640_21597.jpeg?v=1437081090,,,,,,,,,,,,,,,,,,,
s14-hac-dr-s13083891-tan,Leather Front Tunic,Hache,women's dresses,"cyber, dresses, Hache, leather, Minimalism, S14, SALE, SALE50, tops, visible, Woman",TRUE,COLOR,Tan,SIZE,38,,,'12692,0,shopify,1,deny,manual,578,,TRUE,TRUE,'12692,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_02.jpeg?v=1437081073,,FALSE,,,,female,adult,,,,,TRUE,,,,,,,lb
s14-hac-dr-s13083891-tan,,,,,,,Tan,,40,,,'12693,0,shopify,1,deny,manual,578,,TRUE,TRUE,'12693,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_05.jpeg?v=1437081073,,,,,,,,,,,,,,,,,,,lb
s14-hac-dr-s13083891-tan,,,,,,,Tan,,42,,,'12694,0,shopify,1,deny,manual,578,,TRUE,TRUE,'12694,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_01.jpeg?v=1437081073,,,,,,,,,,,,,,,,,,,lb
s14-hac-dr-s13083891-tan,,,,,,,Tan,,44,,,'12695,0,shopify,1,deny,manual,578,,TRUE,TRUE,'12695,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_04.jpeg?v=1437081073,,,,,,,,,,,,,,,,,,,lb
s14-hac-dr-s13083891-tan,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_06.jpeg?v=1437081073,,,,,,,,,,,,,,,,,,,
s14-hac-dr-s13083891-tan,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look42_07.jpeg?v=1437081073,,,,,,,,,,,,,,,,,,,
s14-hac-tr-s63059893-black,Leather Panel Trouser in Black,Hache,women's pants,"bottoms, cyber, Hache, last, leather, panel, pants, S14, SALE, SALE50, slim fit, stretch, visible, Woman",TRUE,COLOR,Black,SIZE,38,,,'12696,0,shopify,1,deny,manual,348,,TRUE,TRUE,'12696,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look50_03.jpeg?v=1437081062,,FALSE,,,apparel & accessories > clothing > pants,female,adult,,,,,TRUE,,,,,,,lb
s14-hac-tr-s63059893-black,,,,,,,Black,,40,,,'12697,0,shopify,0,deny,manual,348,,TRUE,TRUE,'12697,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look50_04.jpeg?v=1437081062,,,,,,,,,,,,,,,,,,,lb
s14-hac-tr-s63059893-black,,,,,,,Black,,42,,,'12698,0,shopify,0,deny,manual,348,,TRUE,TRUE,'12698,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look50_05.jpeg?v=1437081062,,,,,,,,,,,,,,,,,,,lb
s14-hac-tr-s63059893-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look50_07.jpeg?v=1437081062,,,,,,,,,,,,,,,,,,,
s14-hac-tr-s63059893-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look50_08.jpeg?v=1437081063,,,,,,,,,,,,,,,,,,,
floral-button-up-blue,Floral Button-Up in Blue,Drumohr,men's button-ups,"blue, button up, cyber, Drumohr, floral, Man, mens, print, Printed, prints, S14, SALE, SALE50, shirt, tops, visible",TRUE,COLOR,Blue,SIZE,40,,,'12794,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12794,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look5_01.jpeg?v=1437081051,,FALSE,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,TRUE,,,,,,,lb
floral-button-up-blue,,,,,,,Blue,,41,,,'12795,0,shopify,0,deny,manual,98,,TRUE,TRUE,'12795,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look5_04.jpeg?v=1437081051,,,,,,,,,,,,,,,,,,,lb
floral-button-up-blue,,,,,,,Blue,,42,,,'12796,0,shopify,2,deny,manual,98,,TRUE,TRUE,'12796,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look5_02.jpeg?v=1437081051,,,,,,,,,,,,,,,,,,,lb
floral-button-up-blue,,,,,,,Blue,,43,,,'12797,0,shopify,1,deny,manual,98,,TRUE,TRUE,'12797,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look5_03.jpeg?v=1437081051,,,,,,,,,,,,,,,,,,,lb
floral-button-up-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look5_05.jpeg?v=1437081051,,,,,,,,,,,,,,,,,,,
button-up-shirt-navy,Button Up Shirt in Navy,Drumohr,men's button-ups,"blue, button up, cyber, Drumohr, last, linen, Man, S14, SALE, SALE50, shirt, tops, visible",TRUE,COLOR,Navy,SIZE,38,,,'12802,0,shopify,1,deny,manual,108,,TRUE,TRUE,'12802,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look15_02.jpeg?v=1442349892,,FALSE,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,TRUE,,,,,,,lb
button-up-shirt-navy,,,,,,,Navy,,40,,,'12803,0,shopify,0,deny,manual,108,,TRUE,TRUE,'12803,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look15_03.jpeg?v=1442349892,,,,,,,,,,,,,,,,,,,lb
button-up-shirt-navy,,,,,,,Navy,,41,,,'12804,0,shopify,0,deny,manual,108,,TRUE,TRUE,'12804,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look15_04.jpeg?v=1442349892,,,,,,,,,,,,,,,,,,,lb
button-up-shirt-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look15_01.jpeg?v=1442349892,,,,,,,,,,,,,,,,,,,
peone-jacket-khaki,Peone Jacket in Khaki,Duvetica,men's coats & jackets,"Duvetica, Man, Men's, Outerwear, S14, SALE, SALE30, visible",TRUE,COLOR,Khaki,SIZE,48,,,'12857,0,shopify,0,deny,manual,418,,TRUE,TRUE,'12857,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1293.jpeg?v=1437081024,,FALSE,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,TRUE,,,,,,,lb
peone-jacket-khaki,,,,,,,Khaki,,50,,,'12858,,shopify,2,deny,manual,418,,TRUE,TRUE,'12858,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1274.jpeg?v=1437081024,,,,,,,,,,,,,,,,,,,lb
peone-jacket-khaki,,,,,,,Khaki,,52,,,'12859,,shopify,2,deny,manual,418,,TRUE,TRUE,'12859,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1280.jpeg?v=1437081024,,,,,,,,,,,,,,,,,,,lb
peone-jacket-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1283.jpeg?v=1437081024,,,,,,,,,,,,,,,,,,,
peone-jacket-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1296.jpeg?v=1437081024,,,,,,,,,,,,,,,,,,,
peone-jacket-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_27_12858_1307.jpeg?v=1437081024,,,,,,,,,,,,,,,,,,,
curios-sweatshirt-steel-grey,Curios Sweatshirt in Steel Grey,Hannes Roether,men's knitwear,"Hannes Roether, Knitwear, Man, S14, tops, visible",TRUE,COLOR,Steel Grey,SIZE,Small,,,'12990,0,shopify,1,deny,manual,168,,TRUE,TRUE,'12990,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_21_12990_1154_copy.jpeg?v=1437080999,,FALSE,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,TRUE,,,,,,,lb
curios-sweatshirt-steel-grey,,,,,,,Steel Grey,,Medium,,,'12991,0,shopify,2,deny,manual,168,,TRUE,TRUE,'12991,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_21_12990_1161.jpeg?v=1437080999,,,,,,,,,,,,,,,,,,,lb
curios-sweatshirt-steel-grey,,,,,,,Steel Grey,,Large,,,'12992,0,shopify,2,deny,manual,168,,TRUE,TRUE,'12992,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_21_12990_1149.jpeg?v=1437080999,,,,,,,,,,,,,,,,,,,lb
curios-sweatshirt-steel-grey,,,,,,,Steel Grey,,X-Large,,,'12993,0,shopify,2,deny,manual,168,,TRUE,TRUE,'12993,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_21_12990_1155.jpeg?v=1437080999,,,,,,,,,,,,,,,,,,,lb
curios-sweatshirt-steel-grey,,,,,,,Steel Grey,,XX-Large,,,'12994,0,shopify,1,deny,manual,168,,TRUE,TRUE,'12994,https://cdn.shopify.com/s/files/1/0923/8036/products/1-26-15_Addis_Look_21_12990_1154.jpeg?v=1437080999,,,,,,,,,,,,,,,,,,,lb
garbo-grey,Garbo Henley in Grey,Hannes Roether,men's knitwear,"cyber, grey, Hannes Roether, heather, henley, Knitwear, last, long sleeve, Man, S14, SALE, SALE50, tee, tops, visible",TRUE,COLOR,Grey,SIZE,Medium,,,'12995,0,shopify,0,deny,manual,138,,TRUE,TRUE,'12995,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look2_01.jpeg?v=1437080992,,FALSE,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,TRUE,,,,,,,lb
garbo-grey,,,,,,,Grey,,Large,,,'12996,0,shopify,0,deny,manual,138,,TRUE,TRUE,'12996,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look2_04.jpeg?v=1437080992,,,,,,,,,,,,,,,,,,,lb
garbo-grey,,,,,,,Grey,,Small,,,'12998,0,shopify,1,deny,manual,138,,TRUE,TRUE,'12998,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look2_02.jpeg?v=1437080992,,,,,,,,,,,,,,,,,,,lb
garbo-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look2_03.jpeg?v=1437080992,,,,,,,,,,,,,,,,,,,
garbo-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look2_05.jpeg?v=1437080992,,,,,,,,,,,,,,,,,,,
secon-shale-shirt-slate,Secon Shale Shirt in Slate,Hannes Roether,men's knitwear,"charcoal, cotton, grey, Hannes Roether, Knitwear, long sleeve, Man, S14, SALE, shirt, slate, tops, visible",TRUE,COLOR,Slate,SIZE,Medium,,,'10791,0,shopify,2,deny,manual,148,,TRUE,TRUE,'10791,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look10_02.jpeg?v=1437080985,,FALSE,,,,male,adult,,,,,TRUE,,,,,,,lb
secon-shale-shirt-slate,,,,,,,Slate,,X Large,,,'10793,0,shopify,1,deny,manual,148,,TRUE,TRUE,'10793,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look10_06.jpeg?v=1437080985,,,,,,,,,,,,,,,,,,,lb
secon-shale-shirt-slate,,,,,,,Slate,,Small,,,'10790,0,shopify,0,deny,manual,148,,TRUE,TRUE,'10790,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look10_07.jpeg?v=1437080985,,,,,,,,,,,,,,,,,,,lb
secon-shale-shirt-slate,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_11_3_Addis_Look10_01_f9da69cb-0f4d-43a7-9132-d6680cdf15ae.jpeg?v=1437080985,,,,,,,,,,,,,,,,,,,
stiro-oxford-slate,Stiro Oxford in Slate,Marsell,men's shoes,"accessories, cyber, footwear, grey, laydown reshoot, Leather, Man, Marsell, oxford, S14, SALE, SALE50, Shoes, slate, visible",TRUE,COLOR,Slate,SIZE,42,,,'13129,0,shopify,1,deny,manual,358,,TRUE,TRUE,'13129,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look4_13129_21790.jpeg?v=1437080975,,FALSE,,,apparel & accessories > shoes > dress shoes > oxford shoes,male,adult,,,,,TRUE,,,,,,,lb
stiro-oxford-slate,,,,,,,Slate,,42.5,,,'13130,0,shopify,1,deny,manual,358,,TRUE,TRUE,'13130,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13130b.jpeg?v=1437080975,,,,,,,,,,,,,,,,,,,lb
stiro-oxford-slate,,,,,,,Slate,,43,,,'13131,0,shopify,1,deny,manual,358,,TRUE,TRUE,'13131,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13130c.jpeg?v=1437080975,,,,,,,,,,,,,,,,,,,lb
stiro-oxford-slate,,,,,,,Slate,,45,,,'13133,0,shopify,1,deny,manual,358,,TRUE,TRUE,'13133,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13130d.jpeg?v=1437080975,,,,,,,,,,,,,,,,,,,lb
stiro-oxford-black,Stiro Oxford in Black,Marsell,men's shoes,"accessories, black, cyber, footwear, last, Leather, Man, Marsell, oxford, Relaxed Luxury, S14, SALE, SALE50, Shoes, visible",TRUE,COLOR,Black,SIZE,43,,,'23753,0,shopify,1,deny,manual,358,,TRUE,TRUE,'23753,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-05-13_Reshoot_Look8_16572_21799.jpeg?v=1437080969,,FALSE,,,apparel & accessories > shoes > dress shoes > oxford shoes,male,adult,,,,,TRUE,,,,,,,lb
stiro-oxford-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13136a.jpeg?v=1437080969,,,,,,,,,,,,,,,,,,,
stiro-oxford-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13136b.jpeg?v=1437080969,,,,,,,,,,,,,,,,,,,
stiro-oxford-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/Products_13136c.jpeg?v=1437080969,,,,,,,,,,,,,,,,,,,
ink-splatter-shoulder-bag-mustard-blue,Ink Splatter Shoulder Bag in Mustard/Blue,Saisei,women's bags,"accessories, Bags, cyber, leather, measurement, purse, S14, Saisei, SALE, SALE50, suede, visible, Woman",TRUE,COLOR,Mustard/Blue,SIZE,One Size,,,'13292,0,shopify,1,deny,manual,128,,TRUE,TRUE,'13292,https://cdn.shopify.com/s/files/1/0923/8036/products/product_bag_saisei_ink-splatter-shoulder-bag_mustardblue01.jpeg?v=1437080927,,FALSE,,,"apparel & accessories > handbags, wallets & cases > handbags > shoulder bags",female,adult,,,,,TRUE,,,,,,,lb
ink-splatter-shoulder-bag-mustard-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/product_bag_saisei_ink-splatter-shoulder-bag_mustardblue02.jpeg?v=1437080927,,,,,,,,,,,,,,,,,,,
ink-splatter-shoulder-bag-mustard-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/product_bag_saisei_ink-splatter-shoulder-bag_mustardblue03.jpeg?v=1437080927,,,,,,,,,,,,,,,,,,,
brandy-tank-black,Brandy Tank in Black,Drifter,women's t-shirts,"black, brandy tank, drifter, S14, t-shirts, top, tops, visible, Woman",TRUE,COLOR,Black,SIZE,Medium,,,'13669,0,shopify,0,deny,manual,78,,TRUE,TRUE,'13669,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look30_02.jpeg?v=1437080877,,FALSE,,,apparel & accessories > clothing > shirts & tops > camisoles & tank tops,female,adult,,,,,TRUE,,,,,,,lb
brandy-tank-black,,,,,,,Black,,Large,,,'13670,0,shopify,1,deny,manual,78,,TRUE,TRUE,'13670,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look30_01.jpeg?v=1437080877,,,,,,,,,,,,,,,,,,,lb
brandy-tank-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_25_Lana_Look30_03.jpeg?v=1437080877,,,,,,,,,,,,,,,,,,,
s14-ter-se-3104e01-black,Backless Oxford in Black,Ter et Bantine,women's shoes,"arrivals, AW15, black, bounty, footwear, lace up, Minimal, Minimalism, new arrivals, oxford, Relaxed Luxury, reshoot, shoe, shoemoon, shoes, Signature, slip on, spring4, spring9, Ter et Bantine, visible, Woman",TRUE,COLOR,Black,SIZE,37,,,'13995,0,shopify,0,deny,manual,498,,TRUE,TRUE,'13995,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-04-30_Reshoot_03_13996_21431.jpeg?v=1437080839,,FALSE,,,apparel & accessories > shoes,female,adult,,,,,TRUE,,,,,,,lb
